act_symbol,date,when
VSH,2021-11-03,Before market open
VSH,2022-02-08,Before market open
VSH,2022-05-03,Before market open
VSH,2022-08-02,Before market open
VSH,2022-11-02,Before market open
VSH,2023-02-08,Before market open
VSH,2023-05-10,Before market open
VSH,2023-08-09,Before market open
VST,2021-05-04,
VST,2021-05-11,
VST,2021-05-18,
VST,2021-08-05,Before market open
VST,2021-11-05,Before market open
VST,2022-02-25,Before market open
VST,2022-05-06,Before market open
VST,2022-08-05,Before market open
VST,2022-11-04,Before market open
VST,2023-03-01,Before market open
VST,2023-05-09,Before market open
VST,2023-08-09,Before market open
VSTA,2021-08-13,Before market open
VSTA,2021-11-12,
VSTA,2022-05-12,After market close
VSTA,2022-08-11,After market close
VSTA,2022-11-10,After market close
VSTA,2023-03-23,After market close
VSTA,2023-05-11,After market close
VSTA,2023-08-09,After market close
VSTM,2021-05-06,
VSTM,2022-03-17,
VSTM,2022-03-31,
VSTM,2022-05-10,
VSTM,2022-08-01,
VSTM,2022-08-08,
VSTM,2022-11-03,
VSTM,2023-05-08,
VSTO,2021-05-06,Before market open
VSTO,2021-07-29,Before market open
VSTO,2021-11-04,Before market open
VSTO,2022-02-03,Before market open
VSTO,2022-05-05,Before market open
VSTO,2022-07-28,Before market open
VSTO,2022-11-02,After market close
VSTO,2023-02-01,After market close
VSTO,2023-05-03,After market close
VSTO,2023-07-26,After market close
VTEX,2021-11-17,Before market open
VTEX,2022-02-24,After market close
VTEX,2022-05-12,After market close
VTEX,2022-08-11,After market close
VTEX,2022-11-10,After market close
VTEX,2023-03-02,After market close
VTEX,2023-05-09,After market close
VTEX,2023-08-08,After market close
VTGN,2021-08-12,
VTGN,2021-11-11,
VTGN,2022-08-11,
VTGN,2022-11-09,
VTGN,2023-02-09,
VTGN,2023-06-22,
VTGN,2023-08-10,
VTLE,2023-05-09,After market close
VTLE,2023-08-08,After market close
VTMX,2023-07-20,After market close
VTNR,2021-05-13,
VTNR,2021-08-10,Before market open
VTNR,2021-11-09,Before market open
VTNR,2022-03-08,Before market open
VTNR,2022-05-10,Before market open
VTNR,2022-08-09,Before market open
VTNR,2022-11-08,Before market open
VTNR,2023-02-28,Before market open
VTNR,2023-05-09,Before market open
VTNR,2023-08-09,Before market open
VTOL,2022-11-02,
VTOL,2023-02-02,
VTOL,2023-02-16,
VTOL,2023-02-23,
VTOL,2023-03-02,
VTOL,2023-03-08,After market close
VTOL,2023-08-02,After market close
VTR,2021-05-07,Before market open
VTR,2021-08-06,Before market open
VTR,2021-11-05,Before market open
VTR,2022-02-17,After market close
VTR,2022-05-05,After market close
VTR,2022-08-04,After market close
VTR,2022-11-03,After market close
VTR,2023-02-09,After market close
VTR,2023-05-08,After market close
VTR,2023-08-03,After market close
VTRS,2021-05-10,Before market open
VTRS,2021-08-09,Before market open
VTRS,2021-11-08,Before market open
VTRS,2022-02-28,Before market open
VTRS,2022-05-09,Before market open
VTRS,2022-08-08,Before market open
VTRS,2022-11-07,Before market open
VTRS,2023-02-27,Before market open
VTRS,2023-05-08,Before market open
VTRS,2023-08-07,Before market open
VTRU,2021-05-26,After market close
VTRU,2021-08-25,After market close
VTRU,2021-11-17,After market close
VTRU,2022-03-10,After market close
VTRU,2022-05-16,After market close
VTRU,2022-08-25,After market close
VTRU,2022-11-10,After market close
VTRU,2023-03-16,After market close
VTRU,2023-05-11,After market close
VTRU,2023-08-10,After market close
VTS,2023-02-13,After market close
VTS,2023-05-08,After market close
VTS,2023-07-31,After market close
VTSI,2021-05-11,
VTSI,2021-05-17,After market close
VTSI,2021-08-12,Before market open
VTSI,2021-11-09,
VTSI,2021-11-15,After market close
VTSI,2022-03-31,After market close
VTSI,2022-05-16,
VTSI,2022-05-23,
VTSI,2022-05-30,
VTSI,2022-06-06,
VTSI,2022-06-13,
VTSI,2022-06-20,
VTSI,2022-06-27,
VTSI,2022-07-04,
VTSI,2022-08-11,
VTSI,2022-11-14,After market close
VTSI,2023-03-31,After market close
VTSI,2023-05-15,After market close
VTSI,2023-08-14,After market close
VTVT,2021-05-06,
VTVT,2021-08-02,
VTVT,2021-11-04,
VTVT,2022-02-23,
VTVT,2022-03-09,
VTVT,2022-03-16,
VTVT,2022-03-23,
VTVT,2022-03-30,
VTVT,2022-05-04,
VTVT,2022-08-03,
VTVT,2022-08-17,
VTVT,2022-11-08,
VTVT,2023-05-11,
VTYX,2022-02-16,
VTYX,2022-03-02,
VTYX,2022-03-09,
VTYX,2022-03-16,
VTYX,2022-03-23,
VTYX,2022-05-12,After market close
VTYX,2022-08-11,
VTYX,2023-03-23,After market close
VTYX,2023-05-11,
VUZI,2021-05-10,After market close
VUZI,2022-03-01,After market close
VUZI,2022-05-10,After market close
VUZI,2022-08-09,After market close
VUZI,2022-11-09,After market close
VUZI,2023-05-10,After market close
VUZI,2023-08-08,After market close
VVI,2021-05-04,After market close
VVI,2021-08-05,After market close
VVI,2021-11-04,After market close
VVI,2022-05-05,After market close
VVI,2022-08-04,After market close
VVI,2022-11-03,After market close
VVI,2023-02-09,After market close
VVI,2023-05-04,After market close
VVI,2023-08-03,
VVNT,2021-05-14,
VVNT,2021-08-03,After market close
VVNT,2021-11-03,
VVNT,2021-11-15,Before market open
VVNT,2022-02-24,After market close
